email_id,rfq_id,vendor_id,direction,timestamp,from_email,to_email,subject,body_snippet,bid_amount_usd,delivery_days
EML-01284,RFQ-0080,V022,inbound,2025-02-17 17:40:00,stephen@andeanprecis.com,procurement@meridian-industrial.com,Quotation Submission – RFQ-0080 – Andean Precision SRL,"Dear Procurement Team, please find our quotation for RFQ-0080. Unit price: USD 127.24. Total: USD 48,987.40. Lead time: 23 days. Valid 30 days. We look forward to your favourable consideration.",48987.4,23.0
EML-01285,RFQ-0080,V019,outbound,2025-02-03 09:15:00,procurement@meridian-industrial.com,daniel@emeraldislec.com,Request for Quotation – RFQ-0080 – Mechanical Parts,"Dear Daniel, please find attached our RFQ RFQ-0080 for Mechanical Parts components. Bid deadline: 2025-02-20. Target delivery: 2025-03-07. Please confirm receipt.",,
EML-01286,RFQ-0080,V019,inbound,2025-02-19 10:24:00,daniel@emeraldislec.com,procurement@meridian-industrial.com,Quotation Submission – RFQ-0080 – Emerald Isle Castings Ltd,"Dear Procurement Team, please find our quotation for RFQ-0080. Unit price: USD 133.14. Total: USD 51,258.90. Lead time: 31 days. Valid 30 days. We look forward to your favourable consideration.",51258.9,31.0
EML-01287,RFQ-0080,V007,outbound,2025-02-03 09:15:00,procurement@meridian-industrial.com,jessica@nakamuratool.com,Request for Quotation – RFQ-0080 – Mechanical Parts,"Dear Jessica, please find attached our RFQ RFQ-0080 for Mechanical Parts components. Bid deadline: 2025-02-20. Target delivery: 2025-03-17. Please confirm receipt.",,
EML-01288,RFQ-0080,V001,outbound,2025-02-03 09:15:00,procurement@meridian-industrial.com,allison@kovacsprecis.com,Request for Quotation – RFQ-0080 – Mechanical Parts,"Dear Allison, please find attached our RFQ RFQ-0080 for Mechanical Parts components. Bid deadline: 2025-02-20. Target delivery: 2025-03-18. Please confirm receipt.",,
EML-01289,RFQ-0080,V024,outbound,2025-02-03 09:15:00,procurement@meridian-industrial.com,tim@baltictechua.com,Request for Quotation – RFQ-0080 – Mechanical Parts,"Dear Tim, please find attached our RFQ RFQ-0080 for Mechanical Parts components. Bid deadline: 2025-02-20. Target delivery: 2025-03-10. Please confirm receipt.",,
EML-01290,RFQ-0080,V024,inbound,2025-02-05 14:43:00,tim@baltictechua.com,procurement@meridian-industrial.com,Re: Request for Quotation – RFQ-0080,Thank you for your RFQ. We confirm receipt and will submit our competitive quotation before 2025-02-20. We are pleased to support Meridian's requirements.,,
EML-01291,RFQ-0080,V024,inbound,2025-02-18 14:24:00,tim@baltictechua.com,procurement@meridian-industrial.com,Quotation Submission – RFQ-0080 – BalticTech UAB,"Dear Procurement Team, please find our quotation for RFQ-0080. Unit price: USD 130.78. Total: USD 50,350.30. Lead time: 36 days. Valid 30 days. We look forward to your favourable consideration.",50350.3,36.0
EML-01292,RFQ-0080,V009,outbound,2025-02-03 09:15:00,procurement@meridian-industrial.com,nathan@fischersöhne.com,Request for Quotation – RFQ-0080 – Mechanical Parts,"Dear Nathan, please find attached our RFQ RFQ-0080 for Mechanical Parts components. Bid deadline: 2025-02-20. Target delivery: 2025-03-12. Please confirm receipt.",,
EML-01293,RFQ-0080,V009,inbound,2025-02-17 11:04:00,nathan@fischersöhne.com,procurement@meridian-industrial.com,Quotation Submission – RFQ-0080 – Fischer & Söhne KG,"Dear Procurement Team, please find our quotation for RFQ-0080. Unit price: USD 134.45. Total: USD 51,763.25. Lead time: 18 days. Valid 30 days. We look forward to your favourable consideration.",51763.25,18.0
EML-01294,RFQ-0080,V017,outbound,2025-02-03 09:15:00,procurement@meridian-industrial.com,amy@türkmakinaaş.com,Request for Quotation – RFQ-0080 – Mechanical Parts,"Dear Amy, please find attached our RFQ RFQ-0080 for Mechanical Parts components. Bid deadline: 2025-02-20. Target delivery: 2025-03-09. Please confirm receipt.",,
EML-01295,RFQ-0080,V017,inbound,2025-02-05 09:11:00,amy@türkmakinaaş.com,procurement@meridian-industrial.com,Re: Request for Quotation – RFQ-0080,Thank you for your RFQ. We confirm receipt and will submit our competitive quotation before 2025-02-20. We are pleased to support Meridian's requirements.,,
EML-01296,RFQ-0080,V017,inbound,2025-02-18 16:18:00,amy@türkmakinaaş.com,procurement@meridian-industrial.com,Quotation Submission – RFQ-0080 – Türk Makina A.Ş.,"Dear Procurement Team, please find our quotation for RFQ-0080. Unit price: USD 117.76. Total: USD 45,337.60. Lead time: 28 days. Valid 30 days. We look forward to your favourable consideration.",45337.6,28.0
EML-01297,RFQ-0081,V004,outbound,2024-05-05 09:15:00,procurement@meridian-industrial.com,sandra@strömberghyd.com,Request for Quotation – RFQ-0081 – Mechanical Parts,"Dear Sandra, please find attached our RFQ RFQ-0081 for Mechanical Parts components. Bid deadline: 2024-05-20. Target delivery: 2024-06-18. Please confirm receipt.",,
EML-01298,RFQ-0081,V004,inbound,2024-05-06 08:53:00,sandra@strömberghyd.com,procurement@meridian-industrial.com,Re: Request for Quotation – RFQ-0081,Thank you for your RFQ. We confirm receipt and will submit our competitive quotation before 2024-05-20. We are pleased to support Meridian's requirements.,,
EML-01299,RFQ-0081,V004,inbound,2024-05-17 10:28:00,sandra@strömberghyd.com,procurement@meridian-industrial.com,Quotation Submission – RFQ-0081 – Strömberg Hydraulics AB,"Dear Procurement Team, please find our quotation for RFQ-0081. Unit price: USD 109.22. Total: USD 36,916.36. Lead time: 38 days. Valid 30 days. We look forward to your favourable consideration.",36916.36,38.0
EML-01300,RFQ-0081,V024,outbound,2024-05-05 09:15:00,procurement@meridian-industrial.com,tim@baltictechua.com,Request for Quotation – RFQ-0081 – Mechanical Parts,"Dear Tim, please find attached our RFQ RFQ-0081 for Mechanical Parts components. Bid deadline: 2024-05-20. Target delivery: 2024-06-04. Please confirm receipt.",,
EML-01301,RFQ-0081,V024,inbound,2024-05-06 11:46:00,tim@baltictechua.com,procurement@meridian-industrial.com,Re: Request for Quotation – RFQ-0081,Thank you for your RFQ. We confirm receipt and will submit our competitive quotation before 2024-05-20. We are pleased to support Meridian's requirements.,,
EML-01302,RFQ-0081,V024,inbound,2024-05-18 13:29:00,tim@baltictechua.com,procurement@meridian-industrial.com,Quotation Submission – RFQ-0081 – BalticTech UAB,"Dear Procurement Team, please find our quotation for RFQ-0081. Unit price: USD 114.79. Total: USD 38,799.02. Lead time: 21 days. Valid 30 days. We look forward to your favourable consideration.",38799.02,21.0
EML-01303,RFQ-0081,V009,outbound,2024-05-05 09:15:00,procurement@meridian-industrial.com,nathan@fischersöhne.com,Request for Quotation – RFQ-0081 – Mechanical Parts,"Dear Nathan, please find attached our RFQ RFQ-0081 for Mechanical Parts components. Bid deadline: 2024-05-20. Target delivery: 2024-06-04. Please confirm receipt.",,
EML-01304,RFQ-0081,V009,inbound,2024-05-06 12:32:00,nathan@fischersöhne.com,procurement@meridian-industrial.com,Re: Request for Quotation – RFQ-0081,Thank you for your RFQ. We confirm receipt and will submit our competitive quotation before 2024-05-20. We are pleased to support Meridian's requirements.,,
EML-01305,RFQ-0081,V009,inbound,2024-05-20 09:53:00,nathan@fischersöhne.com,procurement@meridian-industrial.com,Quotation Submission – RFQ-0081 – Fischer & Söhne KG,"Dear Procurement Team, please find our quotation for RFQ-0081. Unit price: USD 105.04. Total: USD 35,503.52. Lead time: 38 days. Valid 30 days. We look forward to your favourable consideration.",35503.52,38.0
EML-01306,RFQ-0081,V022,outbound,2024-05-05 09:15:00,procurement@meridian-industrial.com,stephen@andeanprecis.com,Request for Quotation – RFQ-0081 – Mechanical Parts,"Dear Stephen, please find attached our RFQ RFQ-0081 for Mechanical Parts components. Bid deadline: 2024-05-20. Target delivery: 2024-06-19. Please confirm receipt.",,
EML-01307,RFQ-0081,V022,inbound,2024-05-06 10:35:00,stephen@andeanprecis.com,procurement@meridian-industrial.com,Re: Request for Quotation – RFQ-0081,Thank you for your RFQ. We confirm receipt and will submit our competitive quotation before 2024-05-20. We are pleased to support Meridian's requirements.,,
EML-01308,RFQ-0081,V022,inbound,2024-05-18 13:23:00,stephen@andeanprecis.com,procurement@meridian-industrial.com,Quotation Submission – RFQ-0081 – Andean Precision SRL,"Dear Procurement Team, please find our quotation for RFQ-0081. Unit price: USD 97.47. Total: USD 32,944.86. Lead time: 20 days. Valid 30 days. We look forward to your favourable consideration.",32944.86,20.0
EML-01309,RFQ-0081,V001,outbound,2024-05-05 09:15:00,procurement@meridian-industrial.com,allison@kovacsprecis.com,Request for Quotation – RFQ-0081 – Mechanical Parts,"Dear Allison, please find attached our RFQ RFQ-0081 for Mechanical Parts components. Bid deadline: 2024-05-20. Target delivery: 2024-06-06. Please confirm receipt.",,
EML-01310,RFQ-0081,V001,inbound,2024-05-06 14:00:00,allison@kovacsprecis.com,procurement@meridian-industrial.com,Re: Request for Quotation – RFQ-0081,Thank you for your RFQ. We confirm receipt and will submit our competitive quotation before 2024-05-20. We are pleased to support Meridian's requirements.,,
EML-01311,RFQ-0081,V001,inbound,2024-05-20 16:04:00,allison@kovacsprecis.com,procurement@meridian-industrial.com,Quotation Submission – RFQ-0081 – Kovacs Precision GmbH,"Dear Procurement Team, please find our quotation for RFQ-0081. Unit price: USD 109.06. Total: USD 36,862.28. Lead time: 46 days. Valid 30 days. We look forward to your favourable consideration.",36862.28,46.0
EML-01312,RFQ-0081,V019,outbound,2024-05-05 09:15:00,procurement@meridian-industrial.com,daniel@emeraldislec.com,Request for Quotation – RFQ-0081 – Mechanical Parts,"Dear Daniel, please find attached our RFQ RFQ-0081 for Mechanical Parts components. Bid deadline: 2024-05-20. Target delivery: 2024-06-18. Please confirm receipt.",,
EML-01313,RFQ-0081,V019,inbound,2024-05-17 12:22:00,daniel@emeraldislec.com,procurement@meridian-industrial.com,Quotation Submission – RFQ-0081 – Emerald Isle Castings Ltd,"Dear Procurement Team, please find our quotation for RFQ-0081. Unit price: USD 115.97. Total: USD 39,197.86. Lead time: 49 days. Valid 30 days. We look forward to your favourable consideration.",39197.86,49.0
EML-01314,RFQ-0081,V010,outbound,2024-05-05 09:15:00,procurement@meridian-industrial.com,timothy@adriaticfast.com,Request for Quotation – RFQ-0081 – Mechanical Parts,"Dear Timothy, please find attached our RFQ RFQ-0081 for Mechanical Parts components. Bid deadline: 2024-05-20. Target delivery: 2024-06-17. Please confirm receipt.",,
EML-01315,RFQ-0081,V007,outbound,2024-05-05 09:15:00,procurement@meridian-industrial.com,jessica@nakamuratool.com,Request for Quotation – RFQ-0081 – Mechanical Parts,"Dear Jessica, please find attached our RFQ RFQ-0081 for Mechanical Parts components. Bid deadline: 2024-05-20. Target delivery: 2024-06-07. Please confirm receipt.",,
EML-01316,RFQ-0081,V007,inbound,2024-05-07 11:09:00,jessica@nakamuratool.com,procurement@meridian-industrial.com,Re: Request for Quotation – RFQ-0081,Thank you for your RFQ. We confirm receipt and will submit our competitive quotation before 2024-05-20. We are pleased to support Meridian's requirements.,,
EML-01317,RFQ-0081,V007,inbound,2024-05-18 08:27:00,jessica@nakamuratool.com,procurement@meridian-industrial.com,Quotation Submission – RFQ-0081 – Nakamura Tooling Co.,"Dear Procurement Team, please find our quotation for RFQ-0081. Unit price: USD 111.99. Total: USD 37,852.62. Lead time: 33 days. Valid 30 days. We look forward to your favourable consideration.",37852.62,33.0
EML-01318,RFQ-0082,V002,outbound,2024-11-26 09:15:00,procurement@meridian-industrial.com,lance@tanakaelectr.com,Request for Quotation – RFQ-0082 – Electrical Components,"Dear Lance, please find attached our RFQ RFQ-0082 for Electrical Components components. Bid deadline: 2024-12-09. Target delivery: 2025-01-05. Please confirm receipt.",,
EML-01319,RFQ-0082,V002,inbound,2024-11-28 15:24:00,lance@tanakaelectr.com,procurement@meridian-industrial.com,Re: Request for Quotation – RFQ-0082,Thank you for your RFQ. We confirm receipt and will submit our competitive quotation before 2024-12-09. We are pleased to support Meridian's requirements.,,
EML-01320,RFQ-0082,V002,inbound,2024-12-06 11:36:00,lance@tanakaelectr.com,procurement@meridian-industrial.com,Quotation Submission – RFQ-0082 – Tanaka Electrical KK,"Dear Procurement Team, please find our quotation for RFQ-0082. Unit price: USD 59.34. Total: USD 1,958.22. Lead time: 23 days. Valid 30 days. We look forward to your favourable consideration.",1958.22,23.0
EML-01321,RFQ-0082,V013,outbound,2024-11-26 09:15:00,procurement@meridian-industrial.com,john@vantagesenso.com,Request for Quotation – RFQ-0082 – Electrical Components,"Dear John, please find attached our RFQ RFQ-0082 for Electrical Components components. Bid deadline: 2024-12-09. Target delivery: 2025-01-03. Please confirm receipt.",,
EML-01322,RFQ-0082,V013,inbound,2024-12-06 12:57:00,john@vantagesenso.com,procurement@meridian-industrial.com,Quotation Submission – RFQ-0082 – Vantage Sensors GmbH,"Dear Procurement Team, please find our quotation for RFQ-0082. Unit price: USD 59.25. Total: USD 1,955.25. Lead time: 38 days. Valid 30 days. We look forward to your favourable consideration.",1955.25,38.0
EML-01323,RFQ-0082,V018,outbound,2024-11-26 09:15:00,procurement@meridian-industrial.com,jennifer@guangzhoumec.com,Request for Quotation – RFQ-0082 – Electrical Components,"Dear Jennifer, please find attached our RFQ RFQ-0082 for Electrical Components components. Bid deadline: 2024-12-09. Target delivery: 2025-01-05. Please confirm receipt.",,
EML-01324,RFQ-0082,V006,outbound,2024-11-26 09:15:00,procurement@meridian-industrial.com,andrew@brightsparke.com,Request for Quotation – RFQ-0082 – Electrical Components,"Dear Andrew, please find attached our RFQ RFQ-0082 for Electrical Components components. Bid deadline: 2024-12-09. Target delivery: 2024-12-29. Please confirm receipt.",,
EML-01325,RFQ-0082,V006,inbound,2024-11-27 14:59:00,andrew@brightsparke.com,procurement@meridian-industrial.com,Re: Request for Quotation – RFQ-0082,Thank you for your RFQ. We confirm receipt and will submit our competitive quotation before 2024-12-09. We are pleased to support Meridian's requirements.,,
EML-01326,RFQ-0082,V006,inbound,2024-12-06 17:49:00,andrew@brightsparke.com,procurement@meridian-industrial.com,Quotation Submission – RFQ-0082 – Bright Spark Electronics Ltd,"Dear Procurement Team, please find our quotation for RFQ-0082. Unit price: USD 61.87. Total: USD 2,041.71. Lead time: 27 days. Valid 30 days. We look forward to your favourable consideration.",2041.71,27.0
EML-01327,RFQ-0082,V016,outbound,2024-11-26 09:15:00,procurement@meridian-industrial.com,james@precisionarc.com,Request for Quotation – RFQ-0082 – Electrical Components,"Dear James, please find attached our RFQ RFQ-0082 for Electrical Components components. Bid deadline: 2024-12-09. Target delivery: 2025-01-04. Please confirm receipt.",,
EML-01328,RFQ-0082,V016,inbound,2024-11-27 10:26:00,james@precisionarc.com,procurement@meridian-industrial.com,Re: Request for Quotation – RFQ-0082,Thank you for your RFQ. We confirm receipt and will submit our competitive quotation before 2024-12-09. We are pleased to support Meridian's requirements.,,
